time;arousal;angry;disgusted;neutral;sad_x;scared;surprised;valence;edp-anticipation;edp-concentrated;edp-confident;edp-distress;edp-emotional;edp-energetic;edp-hesitation;edp-passionate;edp-stressful;edp-thoughtful;edp-uneasy;emotionplayer-aggression;emotionplayer-energy;emotionplayer-risk;emotionplayer-stress;jq;jqcl;lva-cognitivestress;lva-emotionstress;lva-energystress;lva-globalstress;lva-mentaleffort;lva-sosstress;sos;vol1;vol2;anticipation;atmosphere;cognitivehighlowbalance;concentration;emotionbalance;emotioncognitiveratio;emotionenergybalance;energy;excitement;extremeemotion;hesitation;imagination;mentaleffort;offlinelva-cognitivestress;offlinelva-emotionstress;offlinelva-frgstress;offlinelva-globalstress;offlinelva-riskprobability;offlinelva-riskstress;offlinelva-subjectiveeffortlevel;offlinelva-value;onlinelva;overallcognitiveactivity;oz1;oz2;riskoz;stress;uncertainty;uneasy;voiceenergy;ee_garso_lygis;ee_hih_2;ee_lux_2;ee_saltos_spalvos_kiekis;ee_siltos_spalvos_kiekis;ee_tmp_2;steinel_abs_air_pressure;steinel_abs_air_pressure_2;steinel_co2;steinel_co2_2;steinel_dptmp_2;steinel_hih_2;steinel_lux_2;steinel_rel_air_pressure_2;steinel_tmp_2;steinel_voc_2;breath;heart
2025-11-08 08:04:38;0,2553889;0,02137698;0,00755598;0,7378109;0,04710327;0,002848988;0,00075474;0,1836384;12;48;46;0;39;32;37;6;66;35;23;6;46;67;114;33;54;98;91;104;110;98;89;89;416;65;0;8;93;15;41;89;13;9;12;4;16;3;1;102;104;73;116;32;105;97;10;1;823;0;2;65;5;17;2;13;49;40,8;8;20,17;35,57;24,56;99370;100509;439,62;634,49;10,64;49,13;0,2;101323;22,05;2;14;76
2025-11-08 08:04:39;0,2662936;0,01372604;0,004539758;0,7954299;0,02251009;0,005281628;0,001211661;0,1674471;7;48;44;1;42;20;33;1;57;30;21;4;36;74;61;17;54;90;96;89;109;92;100;99;230;92;0;8;69;9;39;99;10;2;15;2;18;1;6;98;101;92;123;17;112;90;4;3;825;1;0;60;11;15;2;9;47;40,8;8;13,87;12,2;24,71;99841;100504;473,17;668,66;10,96;49,02;0,23;101327;21,92;2;16;70
2025-11-08 08:04:40;0,2725871;0,01089661;0,002688396;0,793997;0,02078372;0,004460601;0,00196947;0,1619817;19;41;36;0;21;12;36;6;57;27;16;2;34;102;86;19;43;101;102;109;68;99;93;92;209;90;1;5;69;14;41;94;7;7;13;1;19;3;6;102;98;81;127;7;114;102;6;7;706;1;2;50;3;16;0;12;49;40,8;9;17,26;57,64;24,54;99521;100503;449,99;620,59;10,56;49,03;0,12;101330;22,58;2;17;78
2025-11-08 08:04:41;0,2835119;0,009821732;0,003961824;0,8016347;0,02461119;0,003141001;0,001475733;0,1564634;17;60;42;1;32;17;34;10;40;39;21;7;24;23;96;17;52;90;104;72;109;102;83;90;714;80;1;5;84;1;40;82;16;7;16;3;15;4;5;100;96;93;121;7;102;95;6;0;778;1;2;50;3;19;2;7;49;40,8;8;11,07;12,27;24,56;99714;100514;502,43;674,09;11,09;48,61;0,08;101328;22,37;2;13;82
2025-11-08 08:04:42;0,2871966;0,01176416;0,005945955;0,8302257;0,02959508;0,007541517;0,001566278;0,1048656;8;34;30;0;36;31;37;2;41;31;6;6;33;89;96;28;53;100;92;74;101;80;99;95;616;81;0;8;86;16;23;51;13;6;14;4;19;4;6;101;104;94;109;22;109;113;5;6;936;1;1;77;4;17;2;11;47;40,8;8;2,64;52,22;25,12;99756;100509;434,28;685,36;10,97;47,69;0,09;101324;22,54;2;12;78
2025-11-08 08:04:43;0,2868312;0,01036021;0,007332417;0,7787092;0,02098602;0,007252421;0,001526258;0,1969191;7;51;44;0;41;33;43;12;63;38;9;1;51;193;48;22;49;90;105;92;101;100;109;88;704;90;1;4;62;17;36;79;18;5;13;8;15;4;10;96;110;91;125;33;101;90;9;6;760;2;0;60;11;17;0;7;49;40,8;8;4,37;35,4;24,9;99186;100507;434,19;592;11,08;49,32;0,2;101326;22,83;2;13;80
2025-11-08 08:04:44;0,2864593;0,01193086;0,003979552;0,7402787;0,02147014;0,006046738;0,001722468;0,2198316;11;52;41;1;16;32;32;9;54;37;5;5;42;31;49;18;50;103;106;76;80;109;95;94;535;76;1;7;70;5;35;102;17;3;17;4;16;0;1;106;101;75;114;30;103;99;3;4;928;1;2;24;2;16;0;7;49;40,8;8;3,02;66,48;24,99;99287;100505;429,41;667,01;10,73;49,09;0,22;101323;22,48;2;13;81
2025-11-08 08:04:45;0,2864895;0,01113551;0,005928321;0,6956151;0,02751816;0,003757247;0,001439541;0,2297348;4;47;52;0;30;28;41;1;40;30;10;5;57;235;64;18;51;97;98;87;106;100;94;85;584;85;0;10;70;7;38;60;13;4;17;4;17;2;3;104;101;78;101;29;112;88;3;4;793;0;2;10;2;15;2;11;47;40,8;9;17,19;39,3;24,9;99547;100507;470,52;593,6;11,14;48,51;0,15;101327;22,71;2;12;81
2025-11-08 08:04:46;0,2845427;0,01638928;0,002459207;0,8240514;0,03033804;0,005169732;0,001270816;0,09950066;17;46;25;0;20;34;33;6;62;34;23;6;22;67;61;21;54;101;106;108;70;109;89;93;233;64;1;9;74;13;26;64;7;3;19;0;17;1;1;97;101;109;124;18;106;90;9;0;720;1;1;27;11;18;2;12;47;40,8;8;0,57;46,53;24,83;99311;100506;430,47;635,17;10,57;48,66;0,19;101322;21,91;2;16;81
2025-11-08 08:04:47;0,2887901;0,01529202;0,001799949;0,8478616;0,02852391;0,006135716;0,001515245;0,1086865;18;47;27;0;19;10;39;15;40;29;7;0;56;152;110;22;54;103;102;103;98;81;91;96;582;82;0;7;76;14;43;101;15;8;19;8;16;3;8;98;110;95;125;9;116;113;6;2;759;1;1;71;7;17;0;8;48;40,8;8;12,05;4,26;25,05;99511;100502;476,81;606,19;10,81;49,29;0,09;101324;22;2;13;80
2025-11-08 08:04:48;0,2925325;0,009652994;0,001501217;0,8169205;0,02379262;0,007628432;0,002217598;0,1372534;3;61;41;1;21;31;33;14;48;26;6;2;37;165;109;26;52;93;100;107;115;90;88;94;629;96;1;4;63;2;25;101;7;4;13;8;16;3;10;107;106;89;105;30;104;103;4;1;745;2;2;37;2;16;1;12;48;40,8;8;8,02;2,45;24,57;99853;100510;461,94;673,88;10,66;48,3;0,18;101329;22,48;1;16;73
2025-11-08 08:04:49;0,2911744;0,01086157;0,001436298;0,8703694;0,01976277;0,005005717;0,002430093;0,09851325;8;49;40;1;22;19;40;18;39;27;5;3;55;114;83;32;51;94;100;86;102;96;94;94;428;100;0;5;82;5;42;80;18;5;7;5;17;0;9;104;104;112;131;25;115;90;10;5;665;1;0;80;10;17;2;8;48;40,8;8;17,48;61,39;24,92;99591;100505;477,5;671,35;10,98;48,85;0,01;101326;22,67;1;16;75
2025-11-08 08:04:50;0,2879494;0,01252872;0,001638936;0,8595197;0,0272019;0,00394798;0,002332913;0,0908495;3;50;32;0;16;22;37;12;64;28;13;0;30;190;71;32;45;92;100;77;76;106;105;98;703;89;1;8;69;9;31;51;15;9;8;4;17;0;4;94;105;99;110;26;115;101;9;2;829;0;1;61;3;14;2;14;49;40,8;8;12;68,53;24,98;99872;100510;504,11;672,5;10,94;48,37;0,2;101327;22,35;2;16;76
2025-11-08 08:04:51;0,2857154;0,01170866;0,00098175;0,8608674;0,01841941;0,005485192;0,002697196;0,1000874;16;36;38;0;27;21;37;3;55;32;20;7;48;197;99;14;49;102;94;72;99;106;97;84;350;64;1;7;72;2;37;74;17;5;7;2;19;2;2;95;98;103;120;15;112;93;4;4;855;1;1;11;10;18;1;13;49;40,8;8;13,31;48,45;24,72;99623;100512;474,26;598,87;10,99;48,77;0,06;101328;21,79;1;11;71
2025-11-08 08:04:52;0,2828587;0,01513552;0,008319992;0,6808804;0,09341375;0,004652042;0,007872546;-0,04627749;11;40;30;0;20;11;38;10;44;25;8;5;60;7;74;22;48;91;102;104;108;95;84;100;555;64;1;3;73;9;23;82;11;4;17;0;16;0;4;102;96;79;105;30;105;91;2;6;875;2;0;80;8;19;0;13;49;40,8;8;1,88;55,41;24,75;99477;100508;473,58;666,23;10,93;49,33;0,21;101326;22,1;2;15;80
2025-11-08 08:04:53;0,2813016;0,02760383;0,006133517;0,6134683;0,0940761;0,007303485;0,009857394;-0,05769793;7;38;45;1;29;13;37;15;62;32;16;4;59;89;73;15;44;94;104;91;91;79;88;92;678;74;0;10;75;3;42;44;11;4;12;6;18;3;1;97;96;103;112;25;115;103;7;5;718;2;2;59;8;18;1;6;47;40,8;9;6,73;29,9;24,9;99152;100508;511,89;612,11;11,05;47,84;0,04;101326;22,57;1;16;75
2025-11-08 08:04:54;0,3262569;0,04542953;0,003024509;0,6094295;0,1095411;0,008967311;0,02091366;-0,08799015;6;39;36;0;21;13;42;23;58;42;23;5;34;82;79;29;52;97;97;68;69;80;94;86;410;77;1;2;72;10;40;64;10;4;10;6;16;4;2;104;101;92;107;22;115;112;6;2;841;2;1;93;8;16;1;12;49;40,8;8;21,74;61,08;24,67;99622;100505;467,57;666,55;10,66;48,6;0,06;101331;21,75;2;12;79
2025-11-08 08:04:55;0,3355611;0,03222067;0,000740212;0,7768939;0,02638284;0,0020141;0,142539;0,003444932;5;52;38;1;26;34;39;7;55;29;9;5;30;149;77;29;53;94;100;110;76;105;101;91;233;74;1;4;83;4;41;73;18;8;7;3;16;4;1;105;105;104;113;25;106;111;6;6;817;2;2;60;11;16;0;8;48;40,8;8;15,64;16,78;25,13;99905;100503;493,08;632,33;10,84;49,33;0,03;101326;22,28;1;15;75
2025-11-08 08:04:56;0,3314698;0,04751594;0,000459517;0,7507508;0,01872077;0,001291837;0,1106754;-0,02649989;5;41;44;0;26;13;37;13;45;42;8;1;54;172;73;24;49;104;104;84;95;79;102;98;606;97;1;6;62;11;41;83;14;4;14;5;16;3;0;98;96;78;100;22;109;88;11;2;760;1;0;51;12;16;2;12;47;40,8;9;11,43;51,27;24,92;99257;100509;458,63;663,05;10,92;47,82;0,03;101330;21,86;2;16;80
2025-11-08 08:04:57;0,3683231;0,07484274;0,001302436;0,6407158;0,06090388;0,000980481;0,02402823;-0,06550844;9;47;53;1;17;20;42;5;73;33;2;5;64;195;111;26;48;105;106;84;109;80;104;82;605;86;1;4;77;2;41;84;10;3;13;8;19;3;10;100;101;75;106;24;113;91;7;6;721;2;1;39;5;18;2;8;47;40,8;8;16,73;0,66;24,81;99162;100509;446,63;589,65;11,15;48,47;0,02;101327;22,62;1;12;83
2025-11-08 08:04:58;0,3671513;0,08425508;0,003548499;0,5333545;0,1730302;0,00134869;0,0105596;-0,1639163;12;54;38;0;24;33;35;8;42;40;5;3;51;152;93;19;50;90;92;92;77;93;105;91;602;84;1;9;69;14;38;66;10;6;13;4;18;2;9;102;107;108;98;13;105;93;6;7;874;1;1;66;12;17;2;3;47;40,8;8;17,91;36,67;25;99413;100514;492,82;634,2;10,6;49;0,17;101328;22,2;2;12;71
2025-11-08 08:04:59;0,3144156;0,06431665;0,009733886;0,4350486;0,2818682;0,001102471;0,007124482;-0,2670803;5;38;53;0;40;9;44;24;67;27;3;2;40;92;51;25;47;90;104;88;104;98;91;95;529;82;0;8;60;6;37;46;18;4;18;4;15;3;4;104;106;90;126;25;101;96;9;0;785;1;1;93;4;15;1;12;48;40,8;9;1,6;27,06;25,15;99821;100511;489,55;666,53;10,73;48,79;0,2;101324;21,8;1;14;81
2025-11-08 08:05:00;0,2456807;0,05713269;0,00491306;0,4775251;0,1726851;0,00070645;0,006742627;-0,147553;7;53;40;0;39;21;41;9;65;27;23;4;54;30;94;18;49;106;96;105;70;102;93;96;497;80;0;7;79;4;20;50;12;5;16;6;17;3;1;104;97;80;100;26;106;106;11;5;966;0;2;16;12;15;0;14;48;40,8;8;21,15;44,79;25,03;99613;100509;452,33;640,48;10,78;47,98;0,02;101327;22,16;1;14;74
2025-11-08 08:05:01;0,1800716;0,04120372;0,0127619;0,4861902;0,1303971;0,008454404;0,03575342;-0,1066957;11;61;51;1;34;19;36;6;53;29;10;2;25;57;45;29;47;91;106;76;109;82;96;98;249;67;1;9;71;1;40;92;7;7;7;8;15;1;6;100;109;75;108;15;104;89;10;5;883;1;2;30;11;18;2;12;48;40,8;8;13,97;48,34;24,56;99508;100503;466,95;688,54;10,79;47,75;0,19;101329;22,15;1;13;78
2025-11-08 08:05:02;0,1278291;0,02324493;0,007657272;0,5472491;0,08291429;0,007463821;0,03675368;-0,05922525;16;49;40;1;31;15;36;4;45;37;6;5;49;69;90;22;54;106;99;109;112;108;108;81;493;93;0;9;93;5;32;82;12;4;15;4;18;2;5;101;107;112;127;30;103;102;5;2;725;2;2;58;2;19;1;14;47;40,8;8;9,79;44,7;25,05;99233;100509;470,8;635,45;10,58;48,34;0,19;101324;21,73;1;16;74
2025-11-08 08:05:03;0,0966631;0,03202699;0,00223736;0,4990832;0,1919587;0,001544675;0,005930347;-0,1601777;10;48;44;1;32;22;35;18;73;34;2;7;42;77;84;24;47;103;105;95;88;96;96;88;503;87;1;8;79;15;43;35;18;6;9;5;17;1;6;106;105;74;117;13;107;99;7;1;964;0;2;9;6;19;1;5;47;40,8;8;14,79;35,03;25,07;99894;100509;461,23;657,19;10,82;48,01;0,01;101330;22,16;2;16;80
2025-11-08 08:05:04;0,08127171;0,02692453;0,001756282;0,4784928;0,2264646;0,000599336;0,002009585;-0,1913087;4;62;41;1;36;28;37;20;59;29;17;3;32;99;92;20;44;103;94;103;100;80;93;89;379;88;0;5;62;10;39;45;7;6;8;7;16;4;9;107;99;83;112;18;116;95;5;5;798;0;0;20;6;17;2;12;49;40,8;8;7,49;35,37;25,16;99631;100507;470,1;618,69;10,9;48,88;0,03;101332;21,78;1;15;76
2025-11-08 08:05:05;0,06993817;0,02833475;0,007235064;0,4224048;0,3126208;0,000571326;0,002494706;-0,2972274;11;59;41;0;34;13;34;5;41;39;13;4;65;27;76;21;47;96;106;105;81;105;92;97;226;80;1;9;65;13;21;36;7;8;11;0;16;1;7;98;97;101;105;23;109;96;7;1;965;1;0;49;2;14;1;4;49;40,8;9;19,1;0,48;24,55;99677;100503;483,61;619,84;10,73;49,22;0,2;101332;21,89;1;12;75
2025-11-08 08:05:06;0,06265928;0,02919383;0,01110224;0,3499565;0,4149086;0,000451455;0,002065415;-0,4027776;4;55;52;1;18;21;39;2;72;25;21;1;50;218;104;28;49;99;105;100;113;102;86;96;366;64;0;8;76;6;37;57;15;3;8;2;17;0;8;106;101;92;107;9;110;90;11;5;800;1;0;21;12;18;0;14;48;40,8;8;16,97;39,99;24,58;99124;100509;499,21;651,74;10,63;48,76;0,13;101329;21,71;2;16;76
2025-11-08 08:05:07;0,05884064;0,04026692;0,004376924;0,5043159;0,2164723;0,000378774;0,003340115;-0,2044484;10;43;45;0;19;33;42;17;45;32;15;3;65;216;115;30;53;102;106;70;75;80;88;94;349;65;0;7;93;16;34;92;7;8;17;3;19;1;2;100;105;108;125;12;109;111;4;7;812;1;2;63;7;18;0;4;47;40,8;9;13,92;0,86;24,84;99272;100513;495,72;590,56;10,99;48,3;0,01;101322;22,49;1;13;81
2025-11-08 08:05:08;0,08103514;0,04875817;0,003731739;0,5100624;0,1819349;0,000345854;0,001834727;-0,1708781;10;58;37;0;28;29;35;20;52;28;12;0;51;166;73;26;45;104;104;92;104;81;95;97;649;79;0;8;72;16;45;70;8;9;15;3;17;4;2;100;109;96;129;24;102;92;10;2;843;0;0;45;5;15;2;9;49;40,8;8;3,96;38,38;24,86;99292;100512;479,52;683,88;10,72;47,83;0,03;101325;22,13;2;17;74
2025-11-08 08:05:09;0,06441946;0,04368617;0,002677532;0,5256476;0,123222;0,000460191;0,002788556;-0,1100152;13;44;40;0;34;24;40;1;59;36;8;2;36;160;59;16;49;106;95;96;102;84;87;98;291;96;0;8;91;13;31;56;14;6;18;6;19;4;9;98;102;90;101;10;112;103;2;1;774;1;0;61;12;17;2;11;48;40,8;8;21,02;19,92;24,98;99300;100502;441,8;640,46;10,88;48,77;0,06;101324;22,34;2;17;78
2025-11-08 08:05:10;0,04751894;0,0395397;0,002582476;0,5474561;0,121124;0,000546909;0,003648674;-0,1107905;4;45;43;0;25;33;33;23;60;41;7;4;63;15;102;28;53;95;103;92;73;97;83;94;629;77;1;5;88;12;31;88;18;5;18;7;18;3;8;98;99;109;128;16;110;88;2;3;965;1;2;70;6;17;0;7;48;40,8;9;9,41;70,87;24,75;99154;100503;471,11;612,57;10,88;48,94;0,02;101322;22,62;2;17;72
